speciesId,speciesName,score,attack,defense,hp,statProduct,fastMove,chargedMove1,chargedMove2,leadScore,switchScore,closerScore,attackerScore,topMatchups,topCounters
smeargle,Smeargle,97.8,,,,,LOCK_ON,V_CREATE,LEAF_BLADE,100,100,100,91.1,stunfisk_galarian:774;bastiodon:751;jellicent:848;bronzor:644;shuckle_shadow:614,wobbuffet:338;wynaut:492;wobbuffet_shadow:419;deino:494;altaria:391
ho_oh,Ho-Oh,54.5,,,,,INCINERATE,BRAVE_BIRD,EARTHQUAKE,45.7,34.1,59.6,39.7,victreebel_shadow:787;cottonee:537;budew:727;gloom_shadow:787;oddish_shadow:787,stunfisk_galarian:489;bronzor:365;wobbuffet:391;smeargle:207;nidoqueen_shadow:406
poochyena_shadow,Poochyena (Shadow),54.5,,,,,SNARL,CRUNCH,POISON_FANG,38.1,34.6,57.2,27.4,bronzor:795;jellicent:795;marowak_alolan:556;chikorita:687;sandslash_alolan:653,stunfisk_galarian:183;bastiodon:206;smeargle:248;shuckle_shadow:244;wobbuffet:197
zigzagoon_galarian,Zigzagoon (Galarian),54.5,,,,,TACKLE,BODY_SLAM,DIG,42.7,42.1,53.5,46.7,jellicent:532;stunky_shadow:578;stunky:717;golbat_shadow:523;victreebel:550,stunfisk_galarian:367;bastiodon:325;bronzor:407;smeargle:233;shuckle:345
articuno_shadow,Articuno (Shadow),54.4,,,,,ICE_SHARD,ICY_WIND,HURRICANE,36.7,42.2,43.6,46.1,nidoqueen_shadow:678;victreebel_shadow:700;budew:600;gloom_shadow:650;chikorita:600,stunfisk_galarian:290;wobbuffet:297;bronzor:253;smeargle:133;bastiodon:93
ivysaur,Ivysaur,54.4,,,,,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB,45.1,36.2,45.5,34.4,marill:671;victreebel_shadow:565;cottonee:578;wigglytuff:526;budew:717,bastiodon:425;stunfisk_galarian:250;jellicent:444;wobbuffet:289;bronzor:192
larvitar,Larvitar,54.4,,,,,BITE,CRUNCH,STOMP,51.2,40,43.9,49,bastiodon:582;jellicent:847;nidoqueen_shadow:829;marowak_alolan:847;pachirisu:523,stunfisk_galarian:418;bronzor:373;shuckle:386;smeargle:177;shuckle_shadow:244
walrein,Walrein,54.4,,,,,WATERFALL,BLIZZARD,EARTHQUAKE,52.5,47.8,36.5,49.9,stunfisk_galarian:840;nidoqueen_shadow:721;marowak_alolan:795;sandslash_alolan:778;mawile_shadow:636,bastiodon:350;smeargle:237;shuckle_shadow:267;jellicent:283;bronzor:196
wartortle,Wartortle,54.4,,,,,WATER_GUN,ICE_BEAM,HYDRO_PUMP,51.2,46.9,42.1,48.6,stunfisk_galarian:608;nidoqueen_shadow:692;mawile_shadow:717;seel:538;sandshrew_alolan:743,bastiodon:468;smeargle:174;bronzor:265;shuckle_shadow:303;shuckle:291
exploud,Exploud,54.3,,,,,BITE,DISARMING_VOICE,CRUNCH,48.9,45.2,45.2,49,jellicent:913;nidoqueen_shadow:570;marowak_alolan:750;skorupi_shadow:532;forretress:603,stunfisk_galarian:403;bastiodon:443;bronzor:419;smeargle:259;wobbuffet:265
slowbro_shadow,Slowbro (Shadow),54.3,,,,,CONFUSION,PSYCHIC,ICE_BEAM,41,43.9,47,50.3,nidoqueen_shadow:753;marowak_alolan:602;skorupi_shadow:885;skorupi:849;mawile_shadow:632,stunfisk_galarian:280;bastiodon:287;jellicent:472;smeargle:225;bronzor:203
tyranitar_shadow,Tyranitar (Shadow),54.3,,,,,SMACK_DOWN,STONE_EDGE,CRUNCH,34.3,36.3,44.5,56.1,jellicent:789;marowak_alolan:818;skorupi_shadow:891;skorupi:876;sandslash_alolan:702,stunfisk_galarian:183;bastiodon:181;smeargle:203;shuckle_shadow:333;nidoqueen_shadow:443
raichu_alolan,Raichu (Alolan),54.2,,,,,VOLT_SWITCH,WILD_CHARGE,GRASS_KNOT,33.2,39.9,62.7,36.7,marill:769;marowak_alolan:547;seel:634;golbat:801;skarmory:714,bastiodon:225;stunfisk_galarian:132;jellicent:461;bronzor:365;wobbuffet:323
aerodactyl,Aerodactyl,54.1,,,,,ROCK_THROW,ROCK_SLIDE,EARTH_POWER,36.7,43.8,42.8,55.8,marowak_alolan:818;skorupi_shadow:891;skorupi:876;togekiss:536;mawile_shadow:594,stunfisk_galarian:173;smeargle:288;jellicent:461;bastiodon:168;nidoqueen_shadow:418
bisharp,Bisharp,54.1,,,,,SNARL,DARK_PULSE,X_SCISSOR,39.6,29.7,55.3,27.6,bronzor:661;jellicent:813;chikorita:516;skorupi_shadow:601;skorupi:652,bastiodon:493;stunfisk_galarian:265;shuckle_shadow:363;shuckle:255;nidoqueen_shadow:306
camerupt,Camerupt,54.1,,,,,EMBER,OVERHEAT,EARTH_POWER,55.8,36.6,44.6,47.4,stunfisk_galarian:739;nidoqueen_shadow:661;victreebel_shadow:542;cottonee:598;pachirisu:584,bastiodon:356;smeargle:248;bronzor:373;jellicent:238;wobbuffet:206
tangrowth_shadow,Tangrowth (Shadow),54.1,,,,,VINE_WHIP,POWER_WHIP,ROCK_SLIDE,40.8,34,52.6,34.5,bastiodon:532;marill:634;pachirisu:762;seel:685;wooper_shadow:916,stunfisk_galarian:311;jellicent:477;wobbuffet:336;shuckle_shadow:327;smeargle:151
archen,Archen,54,,,,,WING_ATTACK,DRAGON_CLAW,CRUNCH,34.3,34.7,61.9,35.8,jellicent:679;marowak_alolan:679;nidoqueen:514;forretress:544;golbat:679,stunfisk_galarian:341;wobbuffet:336;smeargle:170;nidoqueen_shadow:400;wynaut:376
darmanitan_galarian_standard,Darmanitan (Galarian),54,,,,,ICE_FANG,AVALANCHE,SUPER_POWER,38,41.1,51.1,53.2,nidoqueen_shadow:651;victreebel_shadow:544;chikorita:727;togekiss:563;vileplume:525,stunfisk_galarian:413;smeargle:211;jellicent:316;bastiodon:131;bronzor:165
dustox,Dustox,54,,,,,CONFUSION,SLUDGE_BOMB,BUG_BUZZ,43.3,37,56.8,45.1,nidoqueen_shadow:814;victreebel_shadow:820;cottonee:657;wigglytuff:623;budew:741,stunfisk_galarian:183;bastiodon:175;smeargle:207;wobbuffet:321;jellicent:283
flareon,Flareon,54,,,,,FIRE_SPIN,SUPER_POWER,FLAMETHROWER,50.5,33.2,51.7,39.9,stunfisk_galarian:669;smeargle:616;victreebel_shadow:571;budew:553;chikorita:723,bronzor:280;bastiodon:131;jellicent:255;nidoqueen_shadow:343;wobbuffet:174
garbodor,Garbodor,54,,,,,INFESTATION,BODY_SLAM,SEED_BOMB,38.9,43.8,54.8,26.3,victreebel_shadow:573;cottonee:526;gloom_shadow:533;oddish_shadow:533;vileplume_shadow:533,stunfisk_galarian:219;bastiodon:250;smeargle:248;jellicent:377;nidoqueen_shadow:493
loudred,Loudred,54,,,,,BITE,STOMP,DISARMING_VOICE,48,44.5,45.4,48.9,jellicent:924;nidoqueen_shadow:542;marowak_alolan:759;forretress:542;melmetal:853,stunfisk_galarian:418;bastiodon:418;smeargle:259;bronzor:384;wobbuffet:257
poochyena,Poochyena,54,,,,,SNARL,CRUNCH,POISON_FANG,37.1,39.1,57.5,28.7,jellicent:835;bronzor:545;marowak_alolan:636;sandslash_alolan:710;sandshrew_alolan:562,stunfisk_galarian:209;bastiodon:231;smeargle:203;wobbuffet:210;shuckle_shadow:208
aron_shadow,Aron (Shadow),53.9,,,,,METAL_CLAW,BODY_SLAM,IRON_HEAD,49.4,33.6,44.2,40,bastiodon:636;shuckle_shadow:610;shuckle:558;nidoqueen_shadow:727;cottonee:584,stunfisk_galarian:158;smeargle:181;jellicent:283;bronzor:192;victreebel_shadow:290
ivysaur_shadow,Ivysaur (Shadow),53.9,,,,,VINE_WHIP,POWER_WHIP,SLUDGE_BOMB,47.3,33,44.2,34.8,bastiodon:560;jellicent:668;marill:635;victreebel_shadow:554;cottonee:506,stunfisk_galarian:260;wobbuffet:331;shuckle_shadow:309;nidoqueen_shadow:343;smeargle:122
magnemite,Magnemite,53.9,,,,,THUNDER_SHOCK,MAGNET_BOMB,DISCHARGE,36,29.2,59.7,24.8,jellicent:660;nidoqueen_shadow:688;cottonee:528;skorupi_shadow:575;skorupi:632,bastiodon:393;shuckle_shadow:416;stunfisk_galarian:96;shuckle:369;bronzor:238
magneton,Magneton,53.9,,,,,THUNDER_SHOCK,DISCHARGE,MAGNET_BOMB,36.4,29.6,57.8,25.4,jellicent:666;nidoqueen_shadow:694;cottonee:537;skorupi_shadow:583;skorupi:638,bastiodon:387;shuckle_shadow:416;stunfisk_galarian:96;shuckle:369;bronzor:234
pidove,Pidove,53.9,,,,,AIR_SLASH,AERIAL_ACE,HEAT_WAVE,42.3,41.4,51.1,43.7,jellicent:731;victreebel_shadow:711;budew:592;gloom_shadow:628;chikorita:587,stunfisk_galarian:413;smeargle:181;nidoqueen_shadow:400;wobbuffet:248;bastiodon:93
pikachu_pop_star,Pikachu (Pop Star),53.9,,,,,THUNDER_SHOCK,THUNDER_PUNCH,PLAY_ROUGH,37.6,46.6,48.8,28.9,jellicent:790;sandslash_alolan:695;seel:682;mawile_shadow:554;golbat:804,bastiodon:468;stunfisk_galarian:142;smeargle:266;bronzor:303;wobbuffet:276
sliggoo,Sliggoo,53.9,,,,,WATER_GUN,MUDDY_WATER,DRAGON_PULSE,52.5,42,43.4,40.2,stunfisk_galarian:561;bastiodon:541;nidoqueen_shadow:554;marowak_alolan:643;pachirisu:589,smeargle:314;shuckle_shadow:327;shuckle:315;jellicent:227;bronzor:161
venipede,Venipede,53.9,,,,,POISON_STING,SLUDGE_BOMB,SIGNAL_BEAM,38.7,35.9,57.5,26.4,wobbuffet:621;victreebel_shadow:701;cottonee:664;marill:524;wigglytuff:615,bastiodon:187;nidoqueen_shadow:431;stunfisk_galarian:66;wynaut:412;bronzor:165
entei,Entei,53.8,,,,,FIRE_SPIN,FLAME_CHARGE,IRON_HEAD,48,35,48.8,40.9,bronzor:600;victreebel_shadow:662;cottonee:543;budew:550;chikorita:787,stunfisk_galarian:464;smeargle:222;bastiodon:162;wobbuffet:317;nidoqueen_shadow:393
floatzel,Floatzel,53.8,,,,,WATERFALL,HYDRO_PUMP,AQUA_JET,52.6,45.8,37.4,50.9,stunfisk_galarian:833;nidoqueen_shadow:660;marowak_alolan:806;sandslash_alolan:753;mawile_shadow:673,bastiodon:443;jellicent:361;smeargle:185;shuckle_shadow:297;bronzor:211
linoone,Linoone,53.8,,,,,SHADOW_CLAW,GRASS_KNOT,THUNDER,47.1,40.1,46.1,33.8,stunfisk_galarian:521;jellicent:736;skarmory:609;wooper_shadow:543;dusclops_shadow:648,bastiodon:393;bronzor:373;wobbuffet:306;nidoqueen_shadow:318;shuckle_shadow:196
pupitar,Pupitar,53.8,,,,,BITE,CRUNCH,ANCIENT_POWER,50.8,39.7,42.8,48.4,bastiodon:567;jellicent:841;nidoqueen_shadow:823;marowak_alolan:841;forretress:554,stunfisk_galarian:418;bronzor:384;shuckle:398;smeargle:177;wobbuffet:289
quagsire_shadow,Quagsire (Shadow),53.8,,,,,MUD_SHOT,EARTHQUAKE,STONE_EDGE,51.1,31.9,48.5,26.6,bastiodon:675;bronzor:611;shuckle:585;pachirisu:563;skorupi_shadow:638,stunfisk_galarian:479;shuckle_shadow:458;wobbuffet:308;nidoqueen_shadow:381;jellicent:222
slowking_shadow,Slowking (Shadow),53.8,,,,,CONFUSION,PSYCHIC,BLIZZARD,40.8,44.2,46.1,50.3,nidoqueen_shadow:753;marowak_alolan:602;skorupi_shadow:885;skorupi:849;mawile_shadow:632,stunfisk_galarian:280;bastiodon:287;jellicent:472;smeargle:225;wynaut:451
hippowdon,Hippowdon,53.7,,,,,THUNDER_FANG,WEATHER_BALL_ROCK,BODY_SLAM,40.6,42.5,48.2,43.4,jellicent:775;pachirisu:593;togekiss:562;mawile_shadow:543;golbat:712,bastiodon:462;shuckle_shadow:494;stunfisk_galarian:137;shuckle:470;smeargle:225
kakuna_shadow,Kakuna (Shadow),53.7,,,,,BUG_BITE,STRUGGLE,FRUSTRATION,43.6,44.5,45.8,50.9,victreebel_shadow:812;budew:733;gloom_shadow:708;chikorita:725;vileplume_shadow:770,stunfisk_galarian:280;wobbuffet:427;bastiodon:193;smeargle:188;bronzor:257
lairon_shadow,Lairon (Shadow),53.7,,,,,METAL_CLAW,ROCK_SLIDE,BODY_SLAM,47.3,33.8,44.5,40.8,bastiodon:574;shuckle_shadow:507;shuckle:537;nidoqueen_shadow:723;cottonee:634,stunfisk_galarian:158;smeargle:181;bronzor:211;jellicent:188;victreebel_shadow:290
metang_shadow,Metang (Shadow),53.7,,,,,METAL_CLAW,PSYSHOCK,GYRO_BALL,49.6,33.8,50.2,40.2,bastiodon:593;shuckle:526;wigglytuff:573;spritzee:580;whimsicott:580,stunfisk_galarian:204;shuckle_shadow:464;wobbuffet:334;nidoqueen_shadow:493;bronzor:276
poliwhirl,Poliwhirl,53.7,,,,,MUD_SHOT,MUD_BOMB,RETURN,47.7,49.7,43,28.9,bastiodon:660;nidoqueen_shadow:595;marowak_alolan:815;sandslash_alolan:833;skorupi_shadow:535,stunfisk_galarian:459;bronzor:350;smeargle:192;wobbuffet:308;jellicent:277
bagon_shadow,Bagon (Shadow),53.6,,,,,EMBER,CRUNCH,FLAMETHROWER,53.1,36.8,46.3,43.1,stunfisk_galarian:793;victreebel_shadow:666;gloom_shadow:640;oddish_shadow:640;skorupi_shadow:780,bronzor:484;smeargle:270;bastiodon:212;nidoqueen_shadow:400;shuckle:267
banette_shadow,Banette (Shadow),53.6,,,,,SHADOW_CLAW,SHADOW_BALL,THUNDER,44.5,36.3,55.7,43.9,wobbuffet:776;jellicent:569;wynaut:776;wobbuffet_shadow:669;marowak_alolan:653,stunfisk_galarian:362;bastiodon:206;bronzor:257;shuckle:321;smeargle:92
bouffalant,Bouffalant,53.6,,,,,MUD_SHOT,STOMP,EARTHQUAKE,46.6,46.1,43.6,24.1,bastiodon:639;jellicent:689;nidoqueen_shadow:556;pachirisu:512;skorupi_shadow:518,stunfisk_galarian:362;bronzor:361;smeargle:222;wobbuffet:225;shuckle_shadow:208
slowbro_galarian,Slowbro (Galarian),53.6,,,,,POISON_JAB,SLUDGE_BOMB,FOCUS_BLAST,39.6,35.4,53.5,43.7,cottonee:746;marill:614;wynaut:548;victreebel_shadow:566;wigglytuff:674,stunfisk_galarian:117;smeargle:225;wobbuffet:346;bastiodon:100;shuckle:238
spiritomb,Spiritomb,53.6,,,,,SUCKER_PUNCH,SHADOW_BALL,OMINOUS_WIND,40.4,42.1,56.3,35.1,bronzor:583;wobbuffet:533;wynaut:741;wobbuffet_shadow:741;skorupi_shadow:566,stunfisk_galarian:270;jellicent:444;bastiodon:181;smeargle:181;nidoqueen_shadow:318
gothita,Gothita,53.5,,,,,CONFUSION,PSYSHOCK,PSYCHIC,44.2,40.7,50.7,46.4,nidoqueen_shadow:737;victreebel_shadow:634;budew:530;skorupi_shadow:847;gloom_shadow:560,stunfisk_galarian:255;bastiodon:381;smeargle:262;jellicent:372;bronzor:219
klang,Klang,53.5,,,,,THUNDER_SHOCK,THUNDERBOLT,VICE_GRIP,45.5,41.2,45.1,33.5,jellicent:795;victreebel_shadow:528;wigglytuff:605;budew:542;spritzee:528,bastiodon:475;stunfisk_galarian:147;bronzor:426;shuckle_shadow:392;shuckle:369
metapod,Metapod,53.5,,,,,BUG_BITE,STRUGGLE,,43.2,39.3,49.4,50.7,wynaut:559;victreebel_shadow:710;wobbuffet_shadow:551;budew:646;gloom_shadow:690,stunfisk_galarian:336;bastiodon:237;wobbuffet:372;smeargle:196;jellicent:305
pichu,Pichu,53.5,,,,,THUNDER_SHOCK,THUNDER_PUNCH,DISARMING_VOICE,38.3,47.9,48,28.2,jellicent:777;sandslash_alolan:662;seel:578;mawile_shadow:548;golbat:825,bastiodon:468;stunfisk_galarian:204;smeargle:266;bronzor:303;wobbuffet:276
teddiursa,Teddiursa,53.5,,,,,LICK,CROSS_CHOP,CRUNCH,42.4,37.3,52.6,37.4,bastiodon:506;jellicent:710;marowak_alolan:560;forretress:560;skarmory:608,stunfisk_galarian:311;bronzor:407;shuckle_shadow:244;wobbuffet:231;nidoqueen_shadow:325
piloswine_shadow,Piloswine (Shadow),53.4,,,,,POWDER_SNOW,AVALANCHE,BULLDOZE,36.4,34.4,54.1,38,nidoqueen_shadow:721;pachirisu:823;skorupi:505;nidoqueen:687;golbat:630,stunfisk_galarian:260;bastiodon:325;bronzor:369;shuckle_shadow:309;wobbuffet:304
uxie,Uxie,53.4,,,,,CONFUSION,FUTURE_SIGHT,THUNDER,45.7,38.2,54.7,46.4,nidoqueen_shadow:746;victreebel_shadow:661;marill:521;budew:577;gloom_shadow:605,bastiodon:431;stunfisk_galarian:255;smeargle:237;jellicent:350;shuckle_shadow:315
aipom,Aipom,53.3,,,,,SCRATCH,AERIAL_ACE,LOW_SWEEP,37.5,48,43,51,oddish_shadow:518;granbull_shadow:525;togekiss:531;skorupi:518;nidoqueen:587,stunfisk_galarian:239;smeargle:259;bastiodon:193;nidoqueen_shadow:475;bronzor:257
golem_alolan,Golem (Alolan),53.3,,,,,VOLT_SWITCH,WILD_CHARGE,ROCK_BLAST,34.3,45,51.3,39,jellicent:522;marowak_alolan:783;sandslash_alolan:694;togekiss:514;skorupi:522,stunfisk_galarian:188;bastiodon:225;bronzor:350;wobbuffet:314;smeargle:170
surskit,Surskit,53.3,,,,,BUG_BITE,SIGNAL_BEAM,AQUA_JET,35.4,41.1,51.7,43.8,wynaut:601;wobbuffet_shadow:522;torterra_shadow:550;deino:612;jirachi:556,stunfisk_galarian:209;wobbuffet:495;bronzor:311;smeargle:181;bastiodon:143
swadloon,Swadloon,53.3,,,,,BUG_BITE,ENERGY_BALL,BUG_BUZZ,42,34,55.9,45,wobbuffet:512;victreebel_shadow:772;wynaut:620;wobbuffet_shadow:594;budew:632,stunfisk_galarian:321;bastiodon:162;bronzor:288;jellicent:261;smeargle:125
cubchoo,Cubchoo,53.2,,,,,POWDER_SNOW,ICY_WIND,ICE_PUNCH,36,39.2,53.4,34.7,skorupi:561;nidoqueen:511;golbat:646;skarmory:640;nidorina:550,stunfisk_galarian:494;jellicent:338;bronzor:242;bastiodon:106;wobbuffet:225
kangaskhan,Kangaskhan,53.2,,,,,MUD_SLAP,STOMP,CRUNCH,53.4,36.4,43.3,40.9,stunfisk_galarian:528;bastiodon:634;jellicent:707;nidoqueen_shadow:668;marowak_alolan:679,bronzor:400;smeargle:159;shuckle_shadow:214;shuckle:214;victreebel_shadow:371
moltres,Moltres,53.2,,,,,FIRE_SPIN,SKY_ATTACK,OVERHEAT,45.6,33.4,46.5,41.3,bronzor:574;victreebel_shadow:776;wobbuffet_shadow:656;budew:641;gloom_shadow:738,stunfisk_galarian:469;smeargle:211;wobbuffet:308;bastiodon:100;nidoqueen_shadow:318
seadra_shadow,Seadra (Shadow),53.2,,,,,DRAGON_BREATH,HYDRO_PUMP,BLIZZARD,36.2,46.1,44.9,52.2,jellicent:540;nidoqueen_shadow:508;vulpix_alolan:774;golbat:596;deino:612,stunfisk_galarian:336;bastiodon:300;smeargle:177;wobbuffet:265;bronzor:203
ambipom,Ambipom,53.1,,,,,SCRATCH,AERIAL_ACE,LOW_SWEEP,37.1,47.5,42.3,51.5,nidoqueen_shadow:527;golbat:625;vulpix_alolan:680;golbat_shadow:673;deino:520,stunfisk_galarian:326;smeargle:225;bastiodon:175;bronzor:250;jellicent:300
espurr,Espurr,53,,,,,CONFUSION,PSYSHOCK,ENERGY_BALL,43.7,41.5,50,45.8,nidoqueen_shadow:715;victreebel_shadow:590;skorupi_shadow:857;gloom_shadow:545;vileplume_shadow:625,stunfisk_galarian:290;bastiodon:356;smeargle:262;jellicent:383;wobbuffet:246
horsea,Horsea,53,,,,,WATER_GUN,DRAGON_PULSE,BUBBLE_BEAM,47,44.4,41.4,47.9,bastiodon:538;nidoqueen_shadow:653;marowak_alolan:769;mawile_shadow:669;sandslash_alolan:561,stunfisk_galarian:474;smeargle:259;bronzor:296;wobbuffet:251;jellicent:272
metagross,Metagross,53,,,,,BULLET_PUNCH,METEOR_MASH,PSYCHIC,52.2,36.9,46.3,42.4,bastiodon:646;shuckle_shadow:594;nidoqueen_shadow:525;wigglytuff:586;cottonee:525,stunfisk_galarian:209;bronzor:411;wobbuffet:351;shuckle:392;smeargle:151
pineco,Pineco,53,,,,,BUG_BITE,RETURN,SAND_TOMB,40.8,46,49.2,45.7,wynaut:572;victreebel_shadow:614;wobbuffet_shadow:554;budew:584;gloom_shadow:566,stunfisk_galarian:219;bastiodon:287;bronzor:357;wobbuffet:395;jellicent:344
teddiursa_shadow,Teddiursa (Shadow),53,,,,,LICK,CROSS_CHOP,CRUNCH,41.1,37.5,51.1,40.3,jellicent:849;bronzor:530;marowak_alolan:596;seel:560;gardevoir_shadow:512,stunfisk_galarian:326;bastiodon:306;nidoqueen_shadow:406;shuckle_shadow:255;shuckle:244
clawitzer,Clawitzer,52.9,,,,,WATER_GUN,CRABHAMMER,ICE_BEAM,51.6,39.2,38.3,47.3,stunfisk_galarian:761;nidoqueen_shadow:607;marowak_alolan:800;mawile_shadow:692;nidoqueen:600,bastiodon:456;shuckle_shadow:386;smeargle:177;bronzor:226;jellicent:272
lairon,Lairon,52.9,,,,,METAL_CLAW,ROCK_SLIDE,BODY_SLAM,43.4,33.3,46.1,40.6,shuckle_shadow:537;nidoqueen_shadow:738;cottonee:656;wigglytuff:582;spritzee:597,bastiodon:418;stunfisk_galarian:158;smeargle:181;bronzor:234;jellicent:172
prinplup,Prinplup,52.8,,,,,BUBBLE,ICY_WIND,HYDRO_PUMP,49.3,40.2,42.4,34.1,stunfisk_galarian:519;bastiodon:519;mawile_shadow:558;sandslash_alolan:519;sandshrew_alolan:733,shuckle_shadow:470;bronzor:334;wobbuffet:359;shuckle:369;nidoqueen_shadow:487
archeops,Archeops,52.7,,,,,WING_ATTACK,DRAGON_CLAW,CRUNCH,31.8,33.2,60.9,35.8,jellicent:635;marowak_alolan:635;golbat:635;skarmory:584;diggersby:559,stunfisk_galarian:346;nidoqueen_shadow:400;smeargle:133;wobbuffet:231;victreebel_shadow:378
armaldo,Armaldo,52.7,,,,,FURY_CUTTER,CROSS_POISON,ROCK_BLAST,33.8,43.8,57.9,28.9,marowak_alolan:561;chikorita:715;sandslash_alolan:607;golbat:592;forretress_shadow:530,stunfisk_galarian:295;smeargle:251;wobbuffet:372;jellicent:388;nidoqueen_shadow:456
darmanitan_standard,Darmanitan (Standard),52.7,,,,,INCINERATE,ROCK_SLIDE,OVERHEAT,55.7,29.4,49.7,37.6,stunfisk_galarian:613;smeargle:664;bronzor:613;victreebel_shadow:620;whimsicott:556,wobbuffet:448;bastiodon:150;nidoqueen_shadow:356;shuckle:214;wobbuffet_shadow:495
kirlia,Kirlia,52.7,,,,,CONFUSION,DISARMING_VOICE,PSYCHIC,41.3,40,48,46.8,nidoqueen_shadow:598;wobbuffet_shadow:532;gloom_shadow:565;skorupi_shadow:730;skorupi:782,stunfisk_galarian:250;bastiodon:256;smeargle:270;jellicent:355;shuckle_shadow:279
metagross_shadow,Metagross (Shadow),52.7,,,,,BULLET_PUNCH,METEOR_MASH,PSYCHIC,51.5,38.5,42.4,45.7,bastiodon:560;shuckle_shadow:603;shuckle:594;nidoqueen_shadow:715;wigglytuff:612,stunfisk_galarian:209;bronzor:330;smeargle:181;jellicent:227;wobbuffet:193
electivire_shadow,Electivire (Shadow),52.6,,,,,THUNDER_SHOCK,ICE_PUNCH,WILD_CHARGE,32.1,29.3,69.3,23.5,jellicent:590;marill:704;chikorita:622;golbat:663;skarmory:696,stunfisk_galarian:367;bronzor:315;wobbuffet:327;bastiodon:118;smeargle:92
gigalith,Gigalith,52.6,,,,,SMACK_DOWN,ROCK_SLIDE,SUPER_POWER,33.4,39.4,46.7,51.9,marowak_alolan:808;skorupi_shadow:860;togekiss:588;skorupi:522;golbat:845,stunfisk_galarian:168;bastiodon:256;jellicent:416;smeargle:203;shuckle_shadow:244
pidgeotto,Pidgeotto,52.6,,,,,WING_ATTACK,AERIAL_ACE,TWISTER,40.3,42.3,47.4,38.7,jellicent:709;victreebel_shadow:655;cottonee:521;marowak_alolan:521;budew:618,stunfisk_galarian:362;smeargle:196;wobbuffet:212;nidoqueen_shadow:318;bronzor:173
rapidash,Rapidash,52.6,,,,,INCINERATE,DRILL_RUN,FLAME_CHARGE,51.6,31.4,43.4,37.4,stunfisk_galarian:674;victreebel_shadow:555;gloom_shadow:611;oddish_shadow:611;vileplume_shadow:611,smeargle:411;bronzor:453;bastiodon:137;wobbuffet:291;nidoqueen_shadow:425
metang,Metang,52.5,,,,,METAL_CLAW,PSYSHOCK,GYRO_BALL,46,34.7,50.4,38.9,shuckle_shadow:526;cottonee:593;wigglytuff:580;budew:593;spritzee:553,bastiodon:368;stunfisk_galarian:204;shuckle:494;bronzor:365;nidoqueen_shadow:412
nidoking_shadow,Nidoking (Shadow),52.5,,,,,POISON_JAB,EARTH_POWER,MEGAHORN,48.9,37,44.2,46.1,bastiodon:541;wobbuffet:664;wynaut:664;cottonee:753;wigglytuff:698,stunfisk_galarian:107;smeargle:211;shuckle_shadow:357;jellicent:272;nidoqueen_shadow:306
sawk,Sawk,52.5,,,,,POISON_JAB,BODY_SLAM,FOCUS_BLAST,37.8,39.1,54.1,34.1,bastiodon:575;chansey:628;bulbasaur:613;shroomish:780;skrelp:515,stunfisk_galarian:265;wobbuffet:380;shuckle_shadow:309;shuckle:297;smeargle:151
starmie,Starmie,52.5,,,,,WATER_GUN,PSYCHIC,ICE_BEAM,50.6,39.2,41.8,47.7,stunfisk_galarian:762;nidoqueen_shadow:618;marowak_alolan:779;mawile_shadow:661;nidoqueen:618,bastiodon:475;shuckle_shadow:398;smeargle:177;bronzor:250;wobbuffet:238
electabuzz_shadow,Electabuzz (Shadow),52.4,,,,,THUNDER_SHOCK,THUNDER_PUNCH,THUNDERBOLT,36.8,37.7,49.5,25.3,jellicent:719;marill:727;marowak_alolan:583;sandslash_alolan:583;seel:560,stunfisk_galarian:219;bastiodon:312;wobbuffet:404;bronzor:307;shuckle_shadow:315
heatmor,Heatmor,52.4,,,,,FIRE_SPIN,FLAMETHROWER,THUNDER_PUNCH,44.5,37.4,47,39.7,bronzor:578;victreebel_shadow:644;cottonee:519;gloom_shadow:631;vileplume_shadow:644,stunfisk_galarian:469;smeargle:211;wobbuffet:334;bastiodon:131;nidoqueen_shadow:375
magcargo,Magcargo,52.4,,,,,EMBER,STONE_EDGE,OVERHEAT,47.5,36.5,45.5,48.7,victreebel_shadow:590;cottonee:651;wigglytuff:590;whimsicott:681;slurpuff:590,stunfisk_galarian:454;bastiodon:268;smeargle:207;bronzor:311;nidoqueen_shadow:487
dusknoir_shadow,Dusknoir (Shadow),52.3,,,,,HEX,DARK_PULSE,OMINOUS_WIND,37.2,32.3,55.4,29.8,wobbuffet:598;wynaut:598;wobbuffet_shadow:676;skorupi:529;forretress:519,stunfisk_galarian:219;bastiodon:356;bronzor:415;jellicent:344;shuckle_shadow:220
omanyte,Omanyte,52.3,,,,,MUD_SHOT,ROCK_BLAST,BRINE,48.7,32.2,40.9,25.7,stunfisk_galarian:652;bastiodon:533;nidoqueen_shadow:677;marowak_alolan:838;skorupi_shadow:576,jellicent:355;shuckle_shadow:297;bronzor:215;shuckle:261;wobbuffet:159
ampharos_shadow,Ampharos (Shadow),52.2,,,,,VOLT_SWITCH,THUNDER_PUNCH,FOCUS_BLAST,38.9,43.2,46.5,39.9,jellicent:705;marill:527;marowak_alolan:561;sandslash_alolan:582;seel:561,bastiodon:406;stunfisk_galarian:132;wobbuffet:365;smeargle:207;bronzor:303
